purchase_id,user_id,purchase_time,product_category,order_value,payment_method
1331,1244,2026-01-21 16:39:00,Fashion,415.94,Credit Card
1332,1246,2025-09-03 01:43:00,Fashion,421.6,PayPal
1333,1247,2024-04-20 22:48:00,Food,245.13,Debit Card
1334,1247,2024-04-20 22:23:00,Food,412.6,Credit Card
1335,1247,2024-03-17 10:56:00,Electronics,273.37,Credit Card
1336,1247,2024-03-17 10:29:00,Food,236.87,Credit Card
1337,1247,2024-05-22 06:20:00,Food,422.43,Debit Card
1338,1247,2024-05-22 06:35:00,Fashion,243.21,PayPal
1339,1247,2024-04-24 20:22:00,Food,144.82,Credit Card
1340,1251,2025-07-07 09:58:00,Entertainment,124.04,Debit Card
1341,1252,2025-12-27 12:24:00,Electronics,129.74,Debit Card
1342,1254,2025-04-13 19:11:00,Entertainment,366.12,PayPal
1343,1256,2025-02-27 11:55:00,Entertainment,434.88,UPI
1344,1258,2024-02-24 06:40:00,Food,412.74,UPI
1345,1259,2024-10-08 12:21:00,Food,420.14,UPI
1346,1259,2024-10-08 11:56:00,Electronics,322.88,Debit Card
1347,1261,2025-03-09 23:47:00,Entertainment,22.9,Credit Card
1348,1262,2026-04-14 02:20:00,Entertainment,102.48,Debit Card
1349,1264,2025-05-26 13:11:00,Electronics,123.14,Credit Card
1350,1264,2025-03-19 15:44:00,Entertainment,404.1,PayPal
1351,1264,2025-03-19 15:36:00,Electronics,499.31,UPI
1352,1266,2024-09-26 22:02:00,Electronics,424.44,Debit Card
1353,1266,2024-06-21 11:51:00,Entertainment,148.43,Credit Card
1354,1266,2024-06-21 12:41:00,Food,146.14,UPI
1355,1267,2024-06-17 15:54:00,Fashion,413.34,Credit Card
1356,1270,2024-10-16 17:42:00,Entertainment,273.99,UPI
1357,1270,2024-09-25 17:34:00,Electronics,44.25,Debit Card
1358,1273,2024-12-07 20:11:00,Fashion,39.4,UPI
1359,1273,2024-12-07 20:53:00,Entertainment,79.75,PayPal
1360,1273,2025-01-21 03:02:00,Fashion,226.61,UPI
1361,1276,2025-05-01 17:07:00,Fashion,200.56,Credit Card
1362,1276,2025-06-25 11:25:00,Entertainment,349.32,Debit Card
1363,1277,2024-07-24 23:05:00,Electronics,71.67,Credit Card
1364,1278,2025-07-04 04:02:00,Fashion,437.78,PayPal
1365,1278,2025-07-04 04:01:00,Entertainment,34.8,Credit Card
1366,1279,2024-08-07 14:23:00,Entertainment,379.75,PayPal
1367,1280,2024-06-16 22:10:00,Entertainment,131.34,Credit Card
1368,1283,2025-09-17 16:41:00,Electronics,32.69,Credit Card
1369,1283,2025-08-29 09:53:00,Entertainment,76.55,Debit Card
1370,1283,2025-08-29 09:23:00,Entertainment,88.99,UPI
1371,1286,2024-08-03 08:01:00,Entertainment,75.72,UPI
1372,1286,2024-08-03 08:34:00,Fashion,103.27,Debit Card
1373,1288,2024-08-18 08:35:00,Fashion,142.07,PayPal
1374,1290,2024-06-13 13:51:00,Entertainment,43.44,PayPal
1375,1290,2024-06-12 00:12:00,Entertainment,130.59,Credit Card
1376,1295,2025-11-25 00:54:00,Electronics,281.17,UPI
1377,1296,2024-06-27 00:00:00,Food,158.31,UPI
1378,1296,2024-06-19 03:49:00,Food,197.5,UPI
1379,1297,2024-07-23 20:21:00,Fashion,136.44,UPI
1380,1297,2024-07-23 20:15:00,Food,235.62,Credit Card
1381,1298,2024-10-15 17:01:00,Fashion,296.65,Debit Card
1382,1303,2025-10-23 13:02:00,Food,122.52,Credit Card
1383,1304,2024-12-24 20:31:00,Entertainment,58.52,Debit Card
1384,1304,2024-12-24 20:39:00,Electronics,177.8,Debit Card
1385,1308,2026-02-03 22:05:00,Food,79.87,PayPal
1386,1308,2025-12-09 03:18:00,Food,344.86,Debit Card
1387,1309,2024-10-12 15:00:00,Food,33.63,PayPal
1388,1309,2024-10-17 13:42:00,Food,242.39,UPI
1389,1310,2024-12-17 19:41:00,Entertainment,215.54,PayPal
1390,1310,2024-12-17 19:42:00,Electronics,99.19,PayPal
1391,1313,2024-08-07 14:08:00,Electronics,259.2,Credit Card
1392,1313,2024-08-07 13:58:00,Electronics,405.08,PayPal
1393,1315,2025-02-11 11:29:00,Fashion,461.53,Debit Card
1394,1317,2025-12-26 05:28:00,Fashion,278.93,PayPal
1395,1319,2024-12-04 21:27:00,Food,225.18,Debit Card
1396,1320,2025-09-25 14:43:00,Electronics,194.09,Credit Card
1397,1320,2025-07-12 09:04:00,Electronics,479.01,UPI
1398,1322,2025-10-29 03:20:00,Entertainment,415.24,UPI
1399,1322,2025-12-07 00:32:00,Food,13.78,Credit Card
1400,1322,2025-12-02 04:03:00,Entertainment,74.35,PayPal
1401,1324,2025-11-25 00:18:00,Fashion,81.85,Debit Card
1402,1324,2025-11-24 23:58:00,Electronics,263.54,PayPal
1403,1324,2026-02-23 19:38:00,Food,328.6,UPI
1404,1324,2026-02-23 20:05:00,Electronics,161.75,UPI
1405,1326,2025-10-17 23:58:00,Entertainment,241.64,UPI
1406,1326,2025-10-17 23:45:00,Fashion,269.2,PayPal
1407,1326,2025-08-27 18:21:00,Food,384.27,UPI
1408,1327,2025-05-15 13:03:00,Electronics,170.55,Credit Card
1409,1327,2025-05-17 22:38:00,Fashion,462.92,PayPal
1410,1329,2025-03-23 19:36:00,Electronics,199.35,UPI
1411,1329,2025-03-23 19:46:00,Electronics,497.27,Debit Card
1412,1332,2025-02-10 21:17:00,Food,453.03,Debit Card
1413,1332,2025-02-10 20:24:00,Electronics,321.96,Credit Card
1414,1333,2024-08-23 07:49:00,Fashion,486.39,UPI
1415,1333,2024-08-23 08:26:00,Entertainment,261.84,PayPal
1416,1334,2025-10-14 00:28:00,Food,334.41,PayPal
1417,1336,2024-06-16 19:47:00,Food,297.6,UPI
1418,1337,2024-11-07 08:47:00,Fashion,210.28,PayPal
1419,1337,2024-08-15 17:29:00,Food,318.86,UPI
1420,1339,2024-12-11 06:28:00,Food,380.83,PayPal
1421,1339,2024-12-11 06:39:00,Electronics,486.19,UPI
1422,1340,2025-03-28 00:18:00,Fashion,45.41,PayPal
1423,1341,2024-10-18 21:58:00,Entertainment,364.95,UPI
1424,1341,2024-10-18 21:17:00,Fashion,247.83,Debit Card
1425,1343,2025-12-20 21:39:00,Electronics,298.19,Debit Card
1426,1343,2025-12-20 21:28:00,Electronics,85.81,UPI
1427,1346,2024-09-22 12:07:00,Entertainment,440.44,Debit Card
1428,1348,2025-08-06 17:40:00,Electronics,321.21,Debit Card
1429,1348,2025-07-21 11:06:00,Electronics,64.94,PayPal
1430,1348,2025-07-21 10:41:00,Food,374.98,PayPal
1431,1350,2024-10-16 07:24:00,Entertainment,365.1,Credit Card
1432,1350,2024-10-16 06:51:00,Entertainment,399.01,UPI
1433,1352,2025-06-08 18:20:00,Food,135.97,Credit Card
1434,1352,2025-06-08 18:14:00,Electronics,14.01,Credit Card
1435,1353,2025-03-06 06:58:00,Food,151.25,Debit Card
1436,1353,2025-02-17 17:40:00,Food,27.99,Credit Card
1437,1354,2024-06-22 10:57:00,Electronics,435.47,Credit Card
1438,1354,2024-06-22 11:30:00,Fashion,310.26,Credit Card
1439,1354,2024-06-22 20:24:00,Fashion,346.32,Debit Card
1440,1355,2024-03-12 17:14:00,Fashion,277.69,Debit Card
1441,1355,2024-03-12 17:34:00,Fashion,55.0,PayPal
1442,1355,2024-02-10 01:26:00,Entertainment,426.74,UPI
1443,1355,2024-05-12 03:16:00,Food,207.51,PayPal
1444,1356,2024-09-13 05:02:00,Food,491.73,UPI
1445,1358,2024-04-07 17:06:00,Electronics,399.01,Credit Card
1446,1358,2024-06-12 08:45:00,Electronics,318.79,PayPal
1447,1360,2025-08-04 00:25:00,Food,463.73,Debit Card
1448,1365,2025-07-25 08:51:00,Fashion,402.78,PayPal
1449,1367,2024-05-05 06:58:00,Entertainment,456.75,PayPal
1450,1369,2024-09-21 02:26:00,Entertainment,460.27,UPI
1451,1369,2024-09-21 01:39:00,Fashion,77.67,PayPal
1452,1371,2025-09-24 01:49:00,Entertainment,188.65,PayPal
1453,1378,2024-05-02 00:49:00,Entertainment,97.38,PayPal
1454,1378,2024-05-02 01:36:00,Food,112.66,Debit Card
1455,1378,2024-02-06 16:15:00,Food,365.53,Debit Card
1456,1379,2025-05-04 06:52:00,Fashion,27.33,UPI
1457,1379,2025-05-04 07:08:00,Entertainment,263.02,Debit Card
1458,1382,2024-06-15 10:12:00,Food,375.94,PayPal
1459,1382,2024-05-29 16:43:00,Electronics,350.1,Credit Card
1460,1385,2025-04-22 18:36:00,Fashion,378.52,Credit Card
1461,1387,2025-12-29 01:50:00,Fashion,305.88,Debit Card
1462,1389,2025-06-10 14:47:00,Entertainment,14.67,PayPal
1463,1389,2025-08-16 05:33:00,Food,203.75,Credit Card
1464,1390,2026-04-12 12:10:00,Fashion,316.55,Credit Card
1465,1392,2024-08-17 19:03:00,Electronics,325.69,Credit Card
1466,1393,2026-02-18 23:47:00,Electronics,11.72,PayPal
1467,1393,2026-02-18 23:10:00,Electronics,123.3,UPI
1468,1394,2025-04-17 00:38:00,Fashion,287.73,PayPal
1469,1395,2026-02-24 08:28:00,Electronics,426.37,Credit Card
1470,1395,2025-12-05 23:13:00,Fashion,409.03,PayPal
1471,1395,2025-12-05 23:03:00,Food,368.76,Debit Card
1472,1396,2024-08-05 15:10:00,Food,263.8,UPI
1473,1397,2025-04-23 06:44:00,Food,395.14,Credit Card
1474,1397,2025-04-15 14:42:00,Entertainment,103.78,PayPal
1475,1399,2025-04-19 07:03:00,Food,68.16,UPI
1476,1399,2025-05-09 04:11:00,Fashion,408.71,Credit Card
1477,1400,2026-02-17 11:48:00,Fashion,70.22,Credit Card
1478,1401,2024-12-06 22:15:00,Food,375.99,UPI
1479,1401,2024-12-06 22:07:00,Entertainment,348.76,PayPal
1480,1406,2024-08-14 12:33:00,Fashion,242.34,Credit Card
1481,1407,2025-04-01 09:40:00,Fashion,83.01,Debit Card
1482,1411,2025-11-03 19:31:00,Food,66.71,Debit Card
1483,1411,2025-11-03 19:22:00,Fashion,83.72,Debit Card
1484,1417,2025-07-14 03:30:00,Fashion,433.45,Debit Card
1485,1417,2025-07-14 03:25:00,Fashion,280.73,Credit Card
1486,1418,2025-05-05 19:50:00,Entertainment,237.3,Credit Card
1487,1418,2025-06-24 10:02:00,Electronics,383.53,Debit Card
1488,1418,2025-06-24 10:01:00,Food,260.55,Debit Card
1489,1420,2024-10-18 09:34:00,Entertainment,308.69,Debit Card
1490,1420,2025-01-20 12:48:00,Entertainment,123.81,PayPal
1491,1423,2024-05-06 13:41:00,Entertainment,287.31,PayPal
1492,1424,2026-03-25 03:15:00,Electronics,193.78,UPI
1493,1426,2024-11-09 22:33:00,Fashion,150.02,PayPal
1494,1426,2024-11-09 22:30:00,Food,159.99,UPI
1495,1426,2024-10-24 01:46:00,Entertainment,467.42,Credit Card
1496,1426,2024-10-24 01:47:00,Food,409.89,Debit Card
1497,1426,2024-12-31 17:29:00,Food,29.1,Debit Card
1498,1427,2025-03-26 22:06:00,Fashion,62.16,UPI
1499,1427,2025-03-26 21:41:00,Fashion,51.28,UPI
1500,1429,2024-12-12 02:47:00,Entertainment,402.04,Debit Card
1501,1430,2024-04-23 19:45:00,Fashion,62.26,Debit Card
1502,1432,2024-10-28 12:44:00,Fashion,205.8,PayPal
1503,1436,2025-06-26 17:06:00,Fashion,188.39,Debit Card
1504,1437,2024-05-29 19:42:00,Food,329.92,Debit Card
1505,1439,2025-06-10 03:41:00,Food,6.69,PayPal
1506,1441,2025-11-16 14:45:00,Fashion,83.28,Credit Card
1507,1442,2024-12-12 08:09:00,Food,114.29,UPI
1508,1443,2024-04-17 15:56:00,Entertainment,436.79,Debit Card
1509,1446,2025-05-11 17:12:00,Food,483.25,Debit Card
1510,1447,2025-10-03 15:27:00,Food,365.18,UPI
1511,1451,2025-09-04 01:48:00,Entertainment,57.9,PayPal
1512,1452,2024-07-23 15:36:00,Fashion,294.09,Credit Card
1513,1452,2024-06-14 04:01:00,Electronics,378.81,UPI
1514,1456,2025-09-16 07:57:00,Fashion,356.48,Debit Card
1515,1457,2024-10-14 23:04:00,Entertainment,70.14,UPI
1516,1457,2024-10-14 22:46:00,Fashion,370.89,Debit Card
1517,1458,2024-08-17 09:45:00,Food,393.59,UPI
1518,1461,2024-10-17 19:49:00,Electronics,144.51,Debit Card
1519,1461,2024-10-17 20:23:00,Entertainment,456.9,Credit Card
1520,1462,2025-08-20 23:29:00,Fashion,272.15,PayPal
1521,1462,2025-05-06 16:45:00,Electronics,362.84,PayPal
1522,1464,2024-02-22 02:06:00,Entertainment,271.3,Credit Card
1523,1464,2024-01-28 00:17:00,Food,254.18,UPI
1524,1464,2024-05-03 13:59:00,Fashion,148.09,Credit Card
1525,1466,2024-11-13 17:37:00,Entertainment,308.85,Credit Card
1526,1466,2024-11-13 17:35:00,Entertainment,118.01,Credit Card
1527,1466,2024-12-26 06:34:00,Fashion,81.31,Credit Card
1528,1466,2024-12-26 07:16:00,Electronics,52.01,UPI
1529,1468,2025-01-26 13:02:00,Entertainment,20.55,PayPal
1530,1469,2025-03-13 16:56:00,Entertainment,192.8,Debit Card
1531,1469,2025-03-13 17:49:00,Entertainment,23.46,PayPal
1532,1472,2025-06-24 05:36:00,Entertainment,111.99,PayPal
1533,1472,2025-06-24 05:54:00,Electronics,466.83,Credit Card
1534,1473,2025-02-21 02:49:00,Fashion,133.49,UPI
1535,1473,2025-03-06 05:24:00,Electronics,383.1,Credit Card
1536,1477,2025-06-12 03:31:00,Electronics,47.3,Debit Card
1537,1478,2024-05-17 18:58:00,Electronics,255.97,Debit Card
1538,1481,2025-04-23 19:05:00,Food,181.62,PayPal
1539,1482,2025-09-16 16:41:00,Entertainment,152.91,Debit Card
1540,1483,2025-04-14 17:44:00,Food,319.6,Debit Card
1541,1484,2026-02-26 16:15:00,Food,236.91,UPI
1542,1488,2024-05-24 12:06:00,Electronics,184.49,UPI
1543,1488,2024-05-24 11:13:00,Fashion,134.66,Debit Card
1544,1491,2026-02-09 20:56:00,Electronics,374.8,UPI
1545,1491,2026-02-09 20:56:00,Food,398.67,UPI
1546,1493,2025-08-04 23:39:00,Electronics,478.05,Credit Card
1547,1493,2025-08-05 00:16:00,Electronics,201.25,Credit Card
1548,1493,2025-06-26 19:29:00,Fashion,101.53,PayPal
1549,1494,2025-11-29 05:50:00,Electronics,16.82,Credit Card
1550,1495,2025-06-09 22:28:00,Electronics,443.07,Credit Card
1551,1495,2025-06-09 22:19:00,Electronics,343.29,Credit Card
1552,1495,2025-05-20 07:19:00,Food,247.88,Credit Card
1553,1495,2025-05-20 07:09:00,Fashion,474.41,Debit Card
1554,1495,2025-06-14 01:50:00,Electronics,415.61,UPI
1555,1498,2024-04-10 14:18:00,Food,218.15,Debit Card
1556,1498,2024-04-10 14:34:00,Electronics,482.38,Debit Card
1557,1499,2025-10-24 04:17:00,Fashion,453.23,UPI
1558,1500,2024-04-14 08:02:00,Food,65.31,Debit Card
1559,1500,2024-05-14 23:32:00,Fashion,312.84,PayPal
1560,1502,2025-09-02 03:00:00,Fashion,114.22,UPI
1561,1502,2025-09-02 03:46:00,Fashion,384.42,Debit Card
1562,1508,2024-08-28 16:03:00,Entertainment,302.5,Credit Card
1563,1510,2025-05-29 17:12:00,Fashion,381.15,UPI
1564,1510,2025-07-01 07:59:00,Fashion,177.09,PayPal
1565,1510,2025-05-02 09:20:00,Entertainment,144.9,Credit Card
1566,1510,2025-05-02 09:11:00,Fashion,165.66,Credit Card
1567,1510,2025-07-30 06:51:00,Food,400.59,Debit Card
1568,1512,2024-12-31 15:56:00,Food,111.34,Debit Card
1569,1514,2025-11-21 12:27:00,Food,307.92,Debit Card
1570,1514,2025-11-21 12:28:00,Entertainment,199.5,UPI
1571,1515,2025-04-10 06:15:00,Food,479.43,UPI
1572,1517,2024-10-21 15:02:00,Food,172.31,PayPal
1573,1519,2025-12-03 10:33:00,Fashion,175.15,Debit Card
1574,1521,2024-08-18 12:26:00,Food,115.1,Debit Card
1575,1521,2024-07-16 06:21:00,Entertainment,400.43,Debit Card
1576,1521,2024-08-07 05:57:00,Electronics,362.62,PayPal
1577,1521,2024-08-07 05:32:00,Electronics,138.42,Credit Card
1578,1522,2025-03-01 08:36:00,Food,306.68,Debit Card
1579,1524,2024-08-17 22:12:00,Food,222.42,Debit Card
1580,1525,2024-07-07 05:54:00,Entertainment,14.72,Debit Card
1581,1527,2026-03-26 09:21:00,Food,15.78,UPI
1582,1531,2025-03-21 22:01:00,Food,352.1,Debit Card
1583,1531,2025-04-24 04:49:00,Electronics,123.01,PayPal
1584,1531,2025-06-03 04:07:00,Entertainment,308.03,UPI
1585,1531,2025-06-03 04:11:00,Entertainment,444.08,Credit Card
1586,1532,2025-11-30 05:57:00,Entertainment,31.92,UPI
1587,1532,2025-11-09 10:46:00,Food,361.06,UPI
1588,1533,2024-04-18 06:22:00,Electronics,495.7,PayPal
1589,1536,2025-01-15 17:33:00,Food,96.29,PayPal
1590,1536,2024-12-05 05:07:00,Fashion,193.36,UPI
1591,1536,2024-12-05 04:42:00,Entertainment,388.71,PayPal
1592,1537,2025-03-09 19:30:00,Food,224.28,UPI
1593,1539,2025-09-22 07:46:00,Fashion,16.36,PayPal
1594,1541,2025-08-20 23:06:00,Electronics,258.76,Credit Card
1595,1541,2025-08-20 22:52:00,Food,103.71,PayPal
1596,1545,2024-06-04 15:37:00,Fashion,89.1,Debit Card
1597,1549,2024-10-06 12:14:00,Entertainment,313.71,PayPal
1598,1551,2025-11-27 23:40:00,Electronics,370.09,PayPal
1599,1551,2026-01-18 04:30:00,Food,40.31,Debit Card
1600,1551,2026-01-18 04:19:00,Fashion,349.59,PayPal
1601,1553,2024-05-12 04:20:00,Entertainment,180.68,PayPal
1602,1553,2024-05-17 18:21:00,Entertainment,161.5,Credit Card
1603,1553,2024-05-17 19:11:00,Electronics,162.59,UPI
1604,1553,2024-02-21 00:20:00,Fashion,465.7,Credit Card
1605,1553,2024-04-09 17:31:00,Entertainment,161.04,UPI
1606,1555,2025-10-25 07:49:00,Fashion,154.97,Debit Card
1607,1556,2025-03-08 13:30:00,Fashion,116.37,Debit Card
1608,1560,2025-05-12 18:40:00,Food,227.74,Debit Card
1609,1560,2025-05-12 18:59:00,Entertainment,380.98,PayPal
1610,1562,2024-04-10 10:53:00,Electronics,264.51,PayPal
1611,1562,2024-03-30 15:25:00,Electronics,471.29,Debit Card
1612,1562,2024-03-30 15:17:00,Fashion,44.23,PayPal
1613,1562,2024-06-19 07:11:00,Electronics,486.19,PayPal
1614,1564,2024-06-29 08:00:00,Food,116.11,PayPal
1615,1565,2025-04-22 08:49:00,Entertainment,416.84,UPI
1616,1565,2025-05-09 22:32:00,Electronics,250.93,UPI
1617,1565,2025-05-09 22:00:00,Food,90.69,Credit Card
1618,1566,2024-12-10 16:28:00,Entertainment,437.7,Credit Card
1619,1566,2024-11-26 09:20:00,Electronics,406.15,Credit Card
1620,1569,2024-01-28 01:44:00,Food,135.25,UPI
1621,1572,2026-04-14 22:59:00,Food,251.38,PayPal
1622,1576,2025-11-27 13:34:00,Electronics,111.5,UPI
1623,1578,2024-11-24 09:35:00,Electronics,92.07,UPI
1624,1580,2025-12-31 09:31:00,Fashion,52.93,Debit Card
1625,1581,2024-08-16 14:04:00,Fashion,392.0,Credit Card
1626,1583,2025-07-10 02:20:00,Electronics,156.71,PayPal
1627,1586,2025-05-28 10:00:00,Electronics,397.88,PayPal
1628,1586,2025-04-28 22:04:00,Food,342.3,Credit Card
1629,1586,2025-04-28 22:35:00,Food,170.28,Credit Card
1630,1588,2025-08-16 06:04:00,Entertainment,343.15,Credit Card
1631,1590,2025-02-12 11:40:00,Entertainment,404.99,Credit Card
1632,1591,2024-05-13 23:07:00,Fashion,139.96,Debit Card
1633,1592,2025-04-28 01:00:00,Food,330.47,Credit Card
1634,1593,2025-04-20 21:49:00,Fashion,378.55,Credit Card
1635,1595,2025-06-19 23:21:00,Food,269.35,PayPal
1636,1595,2025-04-18 14:34:00,Food,64.46,Debit Card
1637,1595,2025-04-02 10:20:00,Electronics,10.87,Credit Card
1638,1596,2024-06-19 21:13:00,Electronics,221.75,Credit Card
1639,1598,2025-07-12 18:08:00,Fashion,44.52,UPI
1640,1599,2024-06-01 13:41:00,Electronics,271.73,Credit Card
1641,1601,2025-06-12 05:50:00,Entertainment,11.05,Debit Card
1642,1602,2025-06-21 03:34:00,Food,107.52,UPI
1643,1604,2024-08-17 09:25:00,Entertainment,17.79,Debit Card
1644,1605,2026-02-11 03:54:00,Food,444.03,Credit Card
1645,1605,2026-02-11 03:18:00,Food,361.27,Debit Card
1646,1607,2025-07-03 03:33:00,Electronics,132.14,Credit Card
1647,1610,2024-10-04 06:17:00,Food,33.53,UPI
1648,1610,2024-10-28 04:25:00,Entertainment,303.55,PayPal
1649,1611,2026-03-09 04:17:00,Entertainment,182.01,Debit Card
1650,1611,2026-03-09 04:55:00,Fashion,360.61,PayPal
1651,1611,2026-01-16 22:53:00,Entertainment,385.68,Debit Card
1652,1613,2025-03-16 06:22:00,Entertainment,285.75,Debit Card
1653,1613,2025-01-06 17:21:00,Electronics,471.61,Debit Card
1654,1613,2025-01-06 16:54:00,Fashion,405.87,Credit Card
1655,1616,2025-11-06 22:48:00,Fashion,58.24,PayPal
1656,1617,2025-11-03 01:16:00,Food,300.26,Debit Card
1657,1620,2024-12-27 05:09:00,Food,318.69,Credit Card
1658,1625,2024-09-06 11:23:00,Food,114.78,Credit Card
1659,1626,2026-01-10 15:04:00,Fashion,62.83,Debit Card
1660,1628,2025-07-17 05:30:00,Entertainment,337.44,UPI
1661,1628,2025-07-17 06:03:00,Electronics,183.95,UPI
1662,1634,2025-12-06 02:47:00,Electronics,314.16,Debit Card
1663,1634,2025-12-06 02:32:00,Food,13.43,Credit Card
1664,1636,2025-05-09 07:16:00,Fashion,149.14,PayPal
1665,1637,2025-04-03 07:29:00,Electronics,115.7,PayPal
1666,1637,2025-04-03 07:49:00,Fashion,116.12,Credit Card
1667,1638,2025-03-31 02:51:00,Food,261.5,UPI
1668,1639,2024-07-24 05:11:00,Fashion,459.86,Credit Card
1669,1640,2025-11-17 10:51:00,Fashion,496.79,Credit Card
1670,1641,2024-08-03 15:40:00,Food,416.63,UPI
1671,1641,2024-08-03 15:42:00,Food,436.98,UPI
1672,1641,2024-07-18 08:47:00,Electronics,499.83,Debit Card
1673,1641,2024-06-21 14:42:00,Entertainment,427.23,PayPal
1674,1642,2024-09-07 05:30:00,Food,416.51,Credit Card
1675,1643,2025-03-09 23:46:00,Electronics,315.87,PayPal
1676,1644,2025-03-08 20:40:00,Electronics,313.68,PayPal
1677,1646,2025-06-13 16:58:00,Entertainment,373.75,Debit Card
1678,1646,2025-05-17 06:19:00,Food,187.12,UPI
1679,1647,2025-05-31 14:57:00,Electronics,40.07,UPI
1680,1647,2025-05-31 14:32:00,Electronics,416.83,UPI
1681,1647,2025-04-29 00:17:00,Food,77.81,UPI
1682,1649,2025-08-09 20:57:00,Entertainment,469.7,Credit Card
1683,1649,2025-08-09 20:22:00,Entertainment,296.67,Debit Card
1684,1649,2025-06-25 18:38:00,Electronics,405.91,Credit Card
1685,1650,2025-10-23 17:31:00,Entertainment,390.73,Credit Card
1686,1650,2025-10-23 17:42:00,Entertainment,13.54,Credit Card
1687,1651,2024-02-09 21:10:00,Food,404.73,Debit Card
1688,1651,2024-03-07 14:23:00,Food,132.49,PayPal
1689,1651,2024-02-25 07:48:00,Electronics,138.51,Credit Card
1690,1651,2024-02-25 07:32:00,Food,437.14,Debit Card
1691,1653,2025-02-20 09:43:00,Fashion,274.64,UPI
1692,1653,2025-02-20 10:13:00,Electronics,239.69,PayPal
1693,1653,2025-02-03 13:39:00,Fashion,37.38,UPI
1694,1654,2025-03-13 07:23:00,Fashion,241.33,PayPal
1695,1654,2025-03-13 07:26:00,Entertainment,15.65,Debit Card
1696,1654,2025-02-07 20:46:00,Food,130.67,PayPal
1697,1654,2025-03-08 13:52:00,Fashion,406.14,PayPal
1698,1654,2025-02-25 14:33:00,Electronics,188.04,Debit Card
1699,1655,2024-09-08 19:11:00,Food,127.66,PayPal
1700,1659,2024-06-18 08:15:00,Food,471.77,UPI
1701,1659,2024-06-25 11:12:00,Electronics,202.22,PayPal
1702,1659,2024-07-21 17:52:00,Entertainment,115.23,PayPal
1703,1659,2024-07-21 17:58:00,Fashion,246.35,UPI
1704,1659,2024-06-27 03:00:00,Food,273.97,Credit Card
1705,1660,2024-05-31 04:37:00,Food,98.03,Debit Card
1706,1669,2025-01-08 13:38:00,Food,114.89,Debit Card
1707,1669,2025-02-14 08:47:00,Food,422.89,Debit Card
1708,1669,2025-02-14 09:16:00,Entertainment,175.43,PayPal
1709,1670,2025-09-25 14:10:00,Electronics,334.31,PayPal
1710,1671,2024-08-04 06:18:00,Electronics,107.31,Debit Card
1711,1672,2025-12-10 08:44:00,Fashion,86.02,PayPal
1712,1673,2025-11-27 01:22:00,Electronics,435.0,Credit Card
1713,1674,2025-02-01 20:51:00,Electronics,9.85,Debit Card
1714,1676,2024-11-17 19:40:00,Entertainment,393.55,UPI
1715,1677,2024-07-25 05:17:00,Food,132.79,Credit Card
1716,1679,2025-09-01 21:07:00,Food,201.41,Debit Card
1717,1679,2025-10-19 07:44:00,Entertainment,231.74,PayPal
1718,1679,2025-10-19 07:55:00,Fashion,445.99,PayPal
1719,1680,2024-04-14 22:10:00,Electronics,263.99,Debit Card
1720,1680,2024-03-24 23:29:00,Entertainment,377.86,Credit Card
1721,1684,2025-06-23 17:11:00,Entertainment,308.24,UPI
1722,1684,2025-07-23 03:16:00,Entertainment,428.0,PayPal
1723,1685,2025-12-16 05:42:00,Food,385.06,UPI
1724,1685,2025-12-16 06:33:00,Entertainment,268.6,UPI
1725,1685,2026-01-05 05:32:00,Electronics,162.65,Credit Card
1726,1688,2025-08-03 17:28:00,Food,222.89,UPI
1727,1690,2025-02-12 13:13:00,Food,342.5,Debit Card
1728,1692,2025-04-10 01:29:00,Electronics,382.83,Credit Card
1729,1695,2024-05-20 17:31:00,Electronics,50.41,Credit Card
1730,1695,2024-07-03 11:47:00,Entertainment,27.34,Debit Card
1731,1696,2024-12-25 01:36:00,Electronics,193.8,Debit Card
1732,1696,2024-12-25 01:22:00,Food,334.65,PayPal
1733,1700,2024-08-01 05:55:00,Food,93.6,UPI
1734,1700,2024-08-01 06:02:00,Electronics,280.96,Debit Card
1735,1700,2024-08-12 16:21:00,Food,171.75,Debit Card
1736,1700,2024-08-12 16:42:00,Electronics,24.97,Credit Card
1737,1701,2026-01-19 18:07:00,Entertainment,219.49,Debit Card
1738,1702,2024-05-26 10:08:00,Entertainment,368.2,UPI
1739,1702,2024-09-05 15:14:00,Food,193.26,PayPal
1740,1708,2024-12-17 04:44:00,Electronics,294.3,UPI
1741,1708,2025-01-02 17:35:00,Fashion,338.68,Credit Card
1742,1711,2025-11-05 00:41:00,Entertainment,265.52,UPI
1743,1712,2024-06-16 00:33:00,Food,403.24,UPI
1744,1712,2024-08-09 17:08:00,Fashion,409.41,UPI
1745,1712,2024-08-09 16:14:00,Fashion,362.71,Credit Card
1746,1712,2024-07-25 14:47:00,Food,42.03,Credit Card
1747,1712,2024-07-25 14:55:00,Electronics,384.32,Debit Card
1748,1714,2025-02-05 16:15:00,Electronics,79.89,Credit Card
1749,1714,2025-04-14 04:10:00,Food,79.28,Debit Card
1750,1715,2024-01-28 08:32:00,Fashion,24.71,Debit Card
1751,1717,2025-09-19 19:30:00,Entertainment,362.48,PayPal
1752,1722,2025-08-08 06:46:00,Entertainment,484.25,PayPal
1753,1722,2025-08-08 07:09:00,Food,195.5,Credit Card
1754,1722,2025-08-24 21:15:00,Entertainment,223.85,UPI
