session_id,user_id,session_start,session_end,session_duration_minutes,pages_viewed,platform
4565,1495,2025-06-14 01:13:00,2025-06-14 01:50:31.801546,37.53,18,Android
4566,1495,2025-04-18 02:51:00,2025-04-18 03:23:46.226091,32.77,16,Android
4567,1495,2025-07-05 22:11:00,2025-07-05 22:51:56.486660,40.94,20,Android
4568,1495,2025-05-31 22:17:00,2025-05-31 22:45:12.360803,28.21,14,Android
4569,1496,2025-09-30 01:40:00,2025-09-30 01:59:29.774210,19.5,9,Android
4570,1497,2024-10-26 10:17:00,2024-10-26 10:29:23.486276,12.39,6,iOS
4571,1497,2024-08-06 03:19:00,2024-08-06 03:34:00.231100,15.0,7,iOS
4572,1498,2024-04-10 13:43:00,2024-04-10 14:16:27.826918,33.46,16,iOS
4573,1498,2024-02-06 19:47:00,2024-02-06 19:59:12.401127,12.21,6,iOS
4574,1498,2024-05-06 19:55:00,2024-05-06 20:06:15.014854,11.25,5,iOS
4575,1499,2025-10-01 22:26:00,2025-10-01 22:27:21.500466,1.36,0,Android
4576,1499,2025-11-20 06:18:00,2025-11-20 06:33:00.699298,15.01,7,Android
4577,1499,2025-08-18 08:43:00,2025-08-18 08:57:50.237307,14.84,7,Android
4578,1499,2025-10-07 08:50:00,2025-10-07 08:57:04.123152,7.07,3,Android
4579,1499,2025-10-15 22:16:00,2025-10-15 22:35:21.639765,19.36,9,Android
4580,1499,2025-10-24 03:52:00,2025-10-24 03:57:58.640329,5.98,2,Android
4581,1500,2024-03-06 15:19:00,2024-03-06 15:38:58.789596,19.98,9,Web
4582,1500,2024-04-14 07:55:00,2024-04-14 08:09:05.231874,14.09,7,Web
4583,1500,2024-05-14 23:15:00,2024-05-14 23:34:44.343716,19.74,9,Web
4584,1501,2024-11-19 00:08:00,2024-11-19 00:24:17.515411,16.29,8,Android
4585,1501,2024-10-05 17:46:00,2024-10-05 18:03:19.409494,17.32,8,Android
4586,1501,2024-09-19 13:22:00,2024-09-19 13:28:53.843112,6.9,3,Android
4587,1501,2024-09-30 12:11:00,2024-09-30 12:26:44.022755,15.73,7,Android
4588,1502,2025-09-02 02:52:00,2025-09-02 03:02:26.469975,10.44,5,Web
4589,1503,2024-10-14 14:58:00,2024-10-14 15:06:32.188412,8.54,4,iOS
4590,1503,2024-10-11 14:28:00,2024-10-11 14:39:42.055704,11.7,5,iOS
4591,1504,2025-05-21 07:25:00,2025-05-21 07:41:15.680045,16.26,8,Android
4592,1504,2025-06-16 00:32:00,2025-06-16 00:47:09.194062,15.15,7,Android
4593,1504,2025-06-15 00:00:00,2025-06-15 00:13:31.368703,13.52,6,Android
4594,1504,2025-07-09 00:46:00,2025-07-09 01:00:48.823804,14.81,7,Android
4595,1504,2025-08-03 13:25:00,2025-08-03 13:42:52.825032,17.88,8,Android
4596,1504,2025-07-30 09:09:00,2025-07-30 09:27:12.606435,18.21,9,Android
4597,1505,2024-05-22 13:40:00,2024-05-22 13:59:10.696997,19.18,9,iOS
4598,1505,2024-03-02 23:59:00,2024-03-03 00:09:19.223748,10.32,5,iOS
4599,1506,2024-12-31 00:46:00,2024-12-31 01:00:22.999639,14.38,7,Android
4600,1507,2024-12-02 01:00:00,2024-12-02 01:05:45.429292,5.76,2,Android
4601,1507,2024-10-25 08:29:00,2024-10-25 08:43:28.193323,14.47,7,Android
4602,1507,2024-10-27 22:41:00,2024-10-27 22:58:57.469949,17.96,8,Android
4603,1507,2024-12-25 04:50:00,2024-12-25 04:53:18.208530,3.3,1,Android
4604,1507,2025-01-02 08:07:00,2025-01-02 08:19:16.343935,12.27,6,Android
4605,1508,2024-05-24 05:23:00,2024-05-24 05:40:50.393526,17.84,8,Android
4606,1508,2024-06-16 05:44:00,2024-06-16 05:46:56.887198,2.95,1,Android
4607,1508,2024-06-20 18:11:00,2024-06-20 18:27:49.631267,16.83,8,Android
4608,1508,2024-06-08 14:33:00,2024-06-08 14:38:29.296626,5.49,2,Android
4609,1508,2024-05-20 09:12:00,2024-05-20 09:29:37.067079,17.62,8,Android
4610,1508,2024-06-25 11:21:00,2024-06-25 11:25:16.576998,4.28,2,Android
4611,1508,2024-08-28 15:55:00,2024-08-28 15:56:31.874514,1.53,0,Android
4612,1508,2024-05-27 20:57:00,2024-05-27 21:06:50.955805,9.85,4,Android
4613,1509,2025-03-18 15:06:00,2025-03-18 15:21:47.432008,15.79,7,Android
4614,1509,2025-01-20 00:38:00,2025-01-20 00:39:25.754785,1.43,0,Android
4615,1509,2024-11-28 08:09:00,2024-11-28 08:22:59.310939,13.99,6,Android
4616,1509,2025-02-05 09:14:00,2025-02-05 09:20:08.440292,6.14,3,Android
4617,1510,2025-07-28 00:05:00,2025-07-28 00:11:18.367248,6.31,3,Android
4618,1510,2025-05-16 12:10:00,2025-05-16 12:28:27.775533,18.46,9,Android
4619,1510,2025-05-29 16:29:00,2025-05-29 16:31:32.104990,2.54,1,Android
4620,1510,2025-07-01 07:17:00,2025-07-01 07:36:14.033845,19.23,9,Android
4621,1510,2025-05-02 08:26:00,2025-05-02 08:43:45.780900,17.76,8,Android
4622,1510,2025-07-30 05:57:00,2025-07-30 06:05:01.064977,8.02,4,Android
4623,1510,2025-05-09 02:34:00,2025-05-09 02:42:37.129843,8.62,4,Android
4624,1511,2024-12-15 04:30:00,2024-12-15 04:38:37.292386,8.62,4,Android
4625,1511,2024-09-30 11:02:00,2024-09-30 11:03:37.447261,1.62,0,Android
4626,1512,2024-12-31 14:59:00,2024-12-31 15:10:55.243796,11.92,5,iOS
4627,1512,2025-01-08 22:19:00,2025-01-08 22:21:48.787774,2.81,1,iOS
4628,1513,2025-02-17 22:15:00,2025-02-17 22:17:59.756533,3.0,1,Android
4629,1513,2024-12-28 00:54:00,2024-12-28 01:12:46.193469,18.77,9,Android
4630,1514,2025-09-05 20:57:00,2025-09-05 21:15:04.132880,18.07,9,iOS
4631,1514,2025-11-21 11:52:00,2025-11-21 12:09:15.613408,17.26,8,iOS
4632,1514,2025-11-08 02:46:00,2025-11-08 02:54:50.523240,8.84,4,iOS
4633,1514,2025-08-28 20:25:00,2025-08-28 20:44:44.275577,19.74,9,iOS
4634,1515,2025-04-18 11:11:00,2025-04-18 11:12:54.605812,1.91,0,Android
4635,1515,2025-04-10 05:44:00,2025-04-10 06:00:16.851864,16.28,8,Android
4636,1515,2025-02-17 14:20:00,2025-02-17 14:34:16.057017,14.27,7,Android
4637,1515,2025-03-31 02:48:00,2025-03-31 02:51:18.044933,3.3,1,Android
4638,1515,2025-03-28 09:05:00,2025-03-28 09:19:56.736591,14.95,7,Android
4639,1516,2026-02-19 15:16:00,2026-02-19 15:27:26.384575,11.44,5,iOS
4640,1516,2026-01-21 12:51:00,2026-01-21 13:03:15.636747,12.26,6,iOS
4641,1517,2024-09-23 13:55:00,2024-09-23 14:13:32.754861,18.55,9,iOS
4642,1517,2024-09-05 01:04:00,2024-09-05 01:13:47.507617,9.79,4,iOS
4643,1517,2024-10-21 14:32:00,2024-10-21 14:43:00.444676,11.01,5,iOS
4644,1517,2024-11-08 17:15:00,2024-11-08 17:28:04.115660,13.07,6,iOS
4645,1518,2025-05-13 01:31:00,2025-05-13 01:50:29.556276,19.49,9,Web
4646,1518,2025-02-26 17:35:00,2025-02-26 17:36:27.642084,1.46,0,Web
4647,1518,2025-02-14 05:29:00,2025-02-14 05:36:49.137665,7.82,3,Web
4648,1518,2025-02-28 23:47:00,2025-02-28 23:56:38.860153,9.65,4,Web
4649,1518,2025-03-24 22:24:00,2025-03-24 22:37:54.853898,13.91,6,Web
4650,1519,2025-11-10 00:07:00,2025-11-10 00:22:31.696143,15.53,7,Web
4651,1519,2025-12-03 09:39:00,2025-12-03 09:54:17.093625,15.28,7,Web
4652,1520,2024-11-14 02:26:00,2024-11-14 03:08:11.946111,42.2,21,iOS
4653,1521,2024-06-17 10:18:00,2024-06-17 10:30:26.327756,12.44,6,iOS
4654,1521,2024-06-27 07:00:00,2024-06-27 07:07:21.804131,7.36,3,iOS
4655,1521,2024-08-18 11:46:00,2024-08-18 11:53:24.221914,7.4,3,iOS
4656,1521,2024-07-16 05:33:00,2024-07-16 05:51:27.363638,18.46,9,iOS
4657,1521,2024-05-19 01:58:00,2024-05-19 02:08:08.015035,10.13,5,iOS
4658,1521,2024-08-07 05:31:00,2024-08-07 05:41:16.532083,10.28,5,iOS
4659,1522,2025-03-01 08:27:00,2025-03-01 08:33:41.270617,6.69,3,Android
4660,1523,2024-06-18 05:01:00,2024-06-18 05:04:58.527076,3.98,1,Android
4661,1523,2024-04-15 19:41:00,2024-04-15 19:42:10.042423,1.17,0,Android
4662,1524,2024-10-01 01:33:00,2024-10-01 01:51:19.043308,18.32,9,Android
4663,1524,2024-08-17 21:23:00,2024-08-17 21:34:06.555477,11.11,5,Android
4664,1524,2024-08-30 10:26:00,2024-08-30 10:39:36.178769,13.6,6,Android
4665,1524,2024-11-01 02:22:00,2024-11-01 02:27:09.021862,5.15,2,Android
4666,1525,2024-06-02 09:32:00,2024-06-02 09:37:50.304998,5.84,2,Android
4667,1525,2024-07-07 05:45:00,2024-07-07 05:50:11.746643,5.2,2,Android
4668,1526,2025-04-02 21:04:00,2025-04-02 21:15:48.412744,11.81,5,Web
4669,1526,2025-05-21 18:55:00,2025-05-21 19:12:35.453125,17.59,8,Web
4670,1527,2026-03-26 08:55:00,2026-03-26 08:56:07.388880,1.12,0,Android
4671,1527,2026-03-22 22:26:00,2026-03-22 22:27:44.222751,1.74,0,Android
4672,1527,2025-12-03 06:30:00,2025-12-03 06:47:59.353323,17.99,8,Android
4673,1528,2025-04-23 22:58:00,2025-04-23 23:10:36.918229,12.62,6,Android
4674,1528,2025-04-15 03:58:00,2025-04-15 04:13:55.261482,15.92,7,Android
4675,1529,2024-07-12 16:36:00,2024-07-12 16:47:26.841790,11.45,5,Web
4676,1529,2024-04-28 20:08:00,2024-04-28 20:19:19.932891,11.33,5,Web
4677,1529,2024-04-05 07:44:00,2024-04-05 07:55:49.144615,11.82,5,Web
4678,1530,2025-10-09 20:34:00,2025-10-09 20:35:31.712358,1.53,0,Android
4679,1530,2025-11-07 22:22:00,2025-11-07 22:25:03.849655,3.06,1,Android
4680,1530,2025-09-07 05:53:00,2025-09-07 05:59:03.738806,6.06,3,Android
4681,1530,2025-08-12 20:00:00,2025-08-12 20:08:00.989934,8.02,4,Android
4682,1531,2025-03-21 21:43:00,2025-03-21 21:55:18.236326,12.3,6,iOS
4683,1531,2025-04-24 04:48:00,2025-04-24 04:53:40.875732,5.68,2,iOS
4684,1531,2025-04-22 10:36:00,2025-04-22 10:37:12.987938,1.22,0,iOS
4685,1531,2025-06-03 03:15:00,2025-06-03 03:20:22.185363,5.37,2,iOS
4686,1532,2025-10-20 14:48:00,2025-10-20 14:57:42.364877,9.71,4,Web
4687,1532,2025-09-30 20:48:00,2025-09-30 20:57:01.279293,9.02,4,Web
4688,1532,2025-11-30 05:37:00,2025-11-30 05:38:01.568462,1.03,0,Web
4689,1532,2025-11-09 10:09:00,2025-11-09 10:19:30.405670,10.51,5,Web
4690,1532,2025-11-02 07:05:00,2025-11-02 07:14:21.724500,9.36,4,Web
4691,1533,2024-04-18 05:56:00,2024-04-18 06:15:14.102616,19.24,9,iOS
4692,1533,2024-04-25 17:30:00,2024-04-25 17:42:40.614127,12.68,6,iOS
4693,1533,2024-06-23 15:35:00,2024-06-23 15:37:55.529068,2.93,1,iOS
4694,1533,2024-03-12 09:45:00,2024-03-12 09:53:28.391108,8.47,4,iOS
4695,1533,2024-05-09 13:44:00,2024-05-09 13:59:22.088033,15.37,7,iOS
4696,1533,2024-04-13 06:09:00,2024-04-13 06:25:09.419265,16.16,8,iOS
4697,1534,2025-06-10 04:47:00,2025-06-10 04:52:26.460383,5.44,2,Android
4698,1534,2025-07-06 00:13:00,2025-07-06 00:21:24.122589,8.4,4,Android
4699,1534,2025-08-16 16:36:00,2025-08-16 16:52:24.102772,16.4,8,Android
4700,1535,2024-08-12 13:26:00,2024-08-12 13:34:47.466630,8.79,4,Android
4701,1535,2024-07-02 18:18:00,2024-07-02 18:33:04.358419,15.07,7,Android
4702,1535,2024-06-20 17:01:00,2024-06-20 17:06:35.558058,5.59,2,Android
4703,1536,2025-01-15 17:22:00,2025-01-15 18:05:09.855209,43.16,21,Android
4704,1536,2025-02-19 22:26:00,2025-02-19 22:55:51.243079,29.85,14,Android
4705,1536,2024-12-05 04:36:00,2024-12-05 04:49:34.284974,13.57,6,Android
4706,1537,2024-12-23 22:18:00,2024-12-23 22:47:24.659087,29.41,14,iOS
4707,1537,2025-03-09 18:50:00,2025-03-09 19:27:15.423028,37.26,18,iOS
4708,1538,2024-08-24 15:26:00,2024-08-24 15:42:47.438427,16.79,8,Android
4709,1538,2024-08-01 23:12:00,2024-08-01 23:31:52.607741,19.88,9,Android
4710,1539,2025-07-29 13:54:00,2025-07-29 14:05:36.609325,11.61,5,Android
4711,1539,2025-09-22 07:32:00,2025-09-22 07:44:41.703617,12.7,6,Android
4712,1539,2025-09-11 21:11:00,2025-09-11 21:22:37.402012,11.62,5,Android
4713,1540,2024-07-02 09:57:00,2024-07-02 10:13:40.826996,16.68,8,Android
4714,1541,2025-08-20 22:24:00,2025-08-20 22:39:20.713430,15.35,7,iOS
4715,1541,2025-07-30 04:04:00,2025-07-30 04:10:50.834617,6.85,3,iOS
4716,1541,2025-06-19 15:24:00,2025-06-19 15:31:38.193860,7.64,3,iOS
4717,1542,2025-12-17 01:59:00,2025-12-17 02:07:40.187240,8.67,4,Web
4718,1542,2025-11-24 22:26:00,2025-11-24 22:33:25.364632,7.42,3,Web
4719,1543,2025-04-19 03:40:00,2025-04-19 03:48:37.129178,8.62,4,Android
4720,1543,2025-01-05 14:25:00,2025-01-05 14:26:20.344389,1.34,0,Android
4721,1543,2025-03-25 21:42:00,2025-03-25 21:50:48.954419,8.82,4,Android
4722,1543,2025-02-06 08:01:00,2025-02-06 08:18:18.026113,17.3,8,Android
4723,1544,2024-04-02 05:16:00,2024-04-02 05:32:44.854672,16.75,8,Android
4724,1544,2024-03-07 11:26:00,2024-03-07 11:44:27.750981,18.46,9,Android
4725,1544,2024-03-13 12:06:00,2024-03-13 12:36:44.747136,30.75,15,Android
4726,1544,2024-03-08 01:52:00,2024-03-08 02:34:51.285864,42.85,21,Android
4727,1544,2024-05-19 09:42:00,2024-05-19 10:15:23.642658,33.39,16,Android
4728,1544,2024-05-29 16:33:00,2024-05-29 16:54:56.060735,21.93,10,Android
4729,1544,2024-06-10 00:18:00,2024-06-10 01:02:50.017041,44.83,22,Android
4730,1544,2024-04-15 04:39:00,2024-04-15 05:23:24.949593,44.42,22,Android
4731,1545,2024-06-04 14:55:00,2024-06-04 15:07:23.471768,12.39,6,Web
4732,1545,2024-05-23 00:58:00,2024-05-23 01:05:32.985247,7.55,3,Web
4733,1545,2024-02-22 19:27:00,2024-02-22 19:41:50.832480,14.85,7,Web
4734,1545,2024-05-04 20:32:00,2024-05-04 20:50:46.268920,18.77,9,Web
4735,1546,2024-03-11 11:40:00,2024-03-11 11:57:25.283939,17.42,8,iOS
4736,1546,2024-03-04 14:07:00,2024-03-04 14:16:13.512759,9.23,4,iOS
4737,1546,2024-03-26 23:57:00,2024-03-27 00:06:54.722619,9.91,4,iOS
4738,1546,2024-03-05 04:42:00,2024-03-05 04:56:28.520854,14.48,7,iOS
4739,1547,2025-11-07 00:39:00,2025-11-07 00:54:00.649033,15.01,7,Android
4740,1547,2026-02-08 17:21:00,2026-02-08 17:34:36.424644,13.61,6,Android
4741,1547,2026-02-21 15:47:00,2026-02-21 16:06:12.448038,19.21,9,Android
4742,1547,2025-11-13 00:10:00,2025-11-13 00:26:14.539124,16.24,8,Android
4743,1548,2025-12-26 19:13:00,2025-12-26 19:40:15.630465,27.26,13,Android
4744,1548,2026-01-20 04:14:00,2026-01-20 04:30:10.475257,16.17,8,Android
4745,1549,2024-10-31 20:05:00,2024-10-31 20:10:33.939721,5.57,2,Android
4746,1549,2024-12-04 03:50:00,2024-12-04 04:06:00.851467,16.01,8,Android
4747,1549,2024-10-13 05:17:00,2024-10-13 05:24:12.508644,7.21,3,Android
4748,1549,2024-10-06 11:22:00,2024-10-06 11:28:13.623431,6.23,3,Android
4749,1550,2024-10-21 14:07:00,2024-10-21 14:17:16.846051,10.28,5,Android
4750,1551,2025-12-27 14:37:00,2025-12-27 15:03:24.604605,26.41,13,iOS
4751,1551,2025-11-27 23:16:00,2025-11-27 23:52:01.260035,36.02,18,iOS
4752,1551,2026-01-18 04:01:00,2026-01-18 04:31:44.789311,30.75,15,iOS
4753,1551,2025-12-07 08:32:00,2025-12-07 09:07:14.336120,35.24,17,iOS
4754,1551,2025-12-22 23:13:00,2025-12-22 23:21:30.784172,8.51,4,iOS
4755,1551,2026-01-23 13:07:00,2026-01-23 13:33:09.704553,26.16,13,iOS
4756,1552,2024-11-15 02:22:00,2024-11-15 02:25:01.352709,3.02,1,Android
4757,1552,2024-08-26 13:54:00,2024-08-26 14:08:54.047001,14.9,7,Android
4758,1553,2024-05-12 04:07:00,2024-05-12 04:21:58.750310,14.98,7,iOS
4759,1553,2024-05-17 18:17:00,2024-05-17 18:28:31.264883,11.52,5,iOS
4760,1553,2024-02-21 00:03:00,2024-02-21 00:08:31.330760,5.52,2,iOS
4761,1553,2024-04-09 16:52:00,2024-04-09 16:54:25.786323,2.43,1,iOS
4762,1554,2024-01-12 09:21:00,2024-01-12 09:39:51.843031,18.86,9,iOS
4763,1554,2024-02-05 18:32:00,2024-02-05 18:56:08.191630,24.14,12,iOS
4764,1554,2024-02-04 12:56:00,2024-02-04 13:23:18.105880,27.3,13,iOS
4765,1555,2025-09-22 04:19:00,2025-09-22 04:22:18.801934,3.31,1,Android
4766,1555,2025-12-25 04:23:00,2025-12-25 04:36:48.981962,13.82,6,Android
4767,1555,2025-12-27 10:33:00,2025-12-27 10:44:32.362266,11.54,5,Android
4768,1555,2025-12-05 11:19:00,2025-12-05 11:24:25.331950,5.42,2,Android
4769,1555,2025-10-20 19:58:00,2025-10-20 20:08:39.410227,10.66,5,Android
4770,1555,2025-10-25 07:39:00,2025-10-25 07:58:20.271273,19.34,9,Android
4771,1556,2025-01-15 23:14:00,2025-01-15 23:34:11.137894,20.19,10,iOS
4772,1556,2025-04-09 13:34:00,2025-04-09 13:50:56.047061,16.93,8,iOS
4773,1556,2025-03-14 18:13:00,2025-03-14 18:24:08.868342,11.15,5,iOS
4774,1556,2025-03-08 13:21:00,2025-03-08 13:37:46.401235,16.77,8,iOS
4775,1557,2026-02-25 13:55:00,2026-02-25 14:01:40.283617,6.67,3,iOS
4776,1558,2024-11-16 04:12:00,2024-11-16 04:46:15.528477,34.26,17,iOS
4777,1558,2024-09-04 19:23:00,2024-09-04 19:51:17.224172,28.29,14,iOS
4778,1558,2024-10-03 08:45:00,2024-10-03 09:17:53.065889,32.88,16,iOS
4779,1559,2024-11-09 00:23:00,2024-11-09 00:24:11.029363,1.18,0,Android
4780,1559,2025-02-13 14:42:00,2025-02-13 14:59:31.984038,17.53,8,Android
4781,1560,2025-04-01 08:48:00,2025-04-01 09:15:16.380019,27.27,13,Android
4782,1560,2025-05-12 18:39:00,2025-05-12 19:02:14.800670,23.25,11,Android
4783,1561,2024-09-26 10:14:00,2024-09-26 10:27:41.753991,13.7,6,iOS
4784,1562,2024-05-20 21:07:00,2024-05-20 21:12:26.314078,5.44,2,Android
4785,1562,2024-04-10 09:53:00,2024-04-10 10:09:48.887179,16.81,8,Android
4786,1562,2024-03-30 14:49:00,2024-03-30 14:50:45.572223,1.76,0,Android
4787,1562,2024-07-09 10:29:00,2024-07-09 10:45:22.116246,16.37,8,Android
4788,1562,2024-05-25 10:06:00,2024-05-25 10:19:49.763088,13.83,6,Android
4789,1562,2024-07-12 16:08:00,2024-07-12 16:13:06.983214,5.12,2,Android
4790,1562,2024-05-24 12:48:00,2024-05-24 12:53:57.898713,5.96,2,Android
4791,1562,2024-07-13 22:52:00,2024-07-13 23:01:20.539069,9.34,4,Android
4792,1562,2024-06-19 06:33:00,2024-06-19 06:44:32.790330,11.55,5,Android
4793,1563,2025-12-14 23:06:00,2025-12-14 23:23:01.321325,17.02,8,Android
4794,1564,2024-06-29 07:47:00,2024-06-29 07:53:13.250849,6.22,3,Web
4795,1565,2025-03-26 02:25:00,2025-03-26 02:34:52.487219,9.87,4,iOS
4796,1565,2025-03-29 18:40:00,2025-03-29 18:58:11.686535,18.19,9,iOS
4797,1565,2025-06-18 00:53:00,2025-06-18 01:05:47.749000,12.8,6,iOS
4798,1565,2025-04-22 08:23:00,2025-04-22 08:37:43.695088,14.73,7,iOS
4799,1565,2025-05-09 21:34:00,2025-05-09 21:42:27.181890,8.45,4,iOS
4800,1566,2025-01-21 18:57:00,2025-01-21 19:06:26.123682,9.44,4,iOS
4801,1566,2024-12-10 15:35:00,2024-12-10 15:52:50.230543,17.84,8,iOS
4802,1566,2024-11-26 08:22:00,2024-11-26 08:36:44.293192,14.74,7,iOS
4803,1566,2025-01-19 18:19:00,2025-01-19 18:29:52.875191,10.88,5,iOS
4804,1567,2025-03-11 21:51:00,2025-03-11 22:02:38.051884,11.63,5,Web
4805,1567,2025-03-14 00:07:00,2025-03-14 00:25:07.493076,18.12,9,Web
4806,1567,2025-02-13 19:07:00,2025-02-13 19:10:15.427547,3.26,1,Web
4807,1568,2025-05-17 04:25:00,2025-05-17 05:00:04.295139,35.07,17,Android
4808,1568,2025-07-10 00:15:00,2025-07-10 00:35:58.431532,20.97,10,Android
4809,1568,2025-07-05 14:35:00,2025-07-05 14:55:17.494493,20.29,10,Android
4810,1568,2025-05-13 14:13:00,2025-05-13 14:40:43.929944,27.73,13,Android
4811,1568,2025-05-27 03:14:00,2025-05-27 03:37:42.988618,23.72,11,Android
4812,1568,2025-08-13 07:32:00,2025-08-13 08:07:21.688542,35.36,17,Android
4813,1569,2024-01-28 00:51:00,2024-01-28 01:18:51.527122,27.86,13,iOS
4814,1570,2024-03-26 02:41:00,2024-03-26 03:01:40.161800,20.67,10,Android
4815,1571,2025-06-30 23:35:00,2025-06-30 23:52:34.969729,17.58,8,Android
4816,1571,2025-10-10 00:36:00,2025-10-10 00:47:24.627815,11.41,5,Android
4817,1571,2025-09-20 07:01:00,2025-09-20 07:13:40.996064,12.68,6,Android
4818,1571,2025-07-09 19:32:00,2025-07-09 19:46:34.583483,14.58,7,Android
4819,1572,2026-02-18 18:20:00,2026-02-18 18:39:47.581317,19.79,9,Android
4820,1572,2026-01-23 03:40:00,2026-01-23 03:54:43.609803,14.73,7,Android
4821,1572,2026-04-14 22:57:00,2026-04-14 23:02:35.473828,5.59,2,Android
4822,1572,2026-03-23 04:41:00,2026-03-23 04:58:04.581758,17.08,8,Android
4823,1573,2025-01-17 08:01:00,2025-01-17 08:02:11.594567,1.19,0,iOS
4824,1573,2024-12-10 12:45:00,2024-12-10 12:59:23.593692,14.39,7,iOS
4825,1573,2025-03-13 07:20:00,2025-03-13 07:23:10.959477,3.18,1,iOS
4826,1573,2024-12-19 18:36:00,2024-12-19 18:55:23.640420,19.39,9,iOS
4827,1573,2024-12-31 17:28:00,2024-12-31 17:29:49.697504,1.83,0,iOS
4828,1574,2025-05-09 18:17:00,2025-05-09 18:32:24.505436,15.41,7,Android
4829,1574,2025-03-24 21:11:00,2025-03-24 21:12:03.356296,1.06,0,Android
4830,1575,2024-12-30 20:42:00,2024-12-30 21:00:56.979630,18.95,9,Android
4831,1576,2025-11-27 13:34:00,2025-11-27 14:03:51.357125,29.86,14,Android
4832,1576,2025-12-09 23:32:00,2025-12-10 00:06:57.763308,34.96,17,Android
4833,1576,2026-01-12 09:06:00,2026-01-12 09:23:37.804332,17.63,8,Android
4834,1577,2024-10-20 12:18:00,2024-10-20 12:53:53.230135,35.89,17,Android
4835,1578,2025-01-19 03:07:00,2025-01-19 03:16:01.958670,9.03,4,Android
4836,1578,2024-11-05 06:42:00,2024-11-05 06:51:03.172366,9.05,4,Android
4837,1578,2024-11-24 08:38:00,2024-11-24 08:44:28.679685,6.48,3,Android
4838,1578,2024-12-04 16:38:00,2024-12-04 16:56:55.716544,18.93,9,Android
4839,1578,2024-10-12 03:24:00,2024-10-12 03:43:42.856257,19.71,9,Android
4840,1578,2024-12-26 16:31:00,2024-12-26 16:32:02.632680,1.04,0,Android
4841,1578,2024-11-14 10:39:00,2024-11-14 10:40:15.863312,1.26,0,Android
4842,1579,2024-07-05 08:56:00,2024-07-05 09:07:54.840004,11.91,5,Android
4843,1579,2024-04-18 11:19:00,2024-04-18 11:37:15.481938,18.26,9,Android
4844,1579,2024-05-28 14:54:00,2024-05-28 14:55:32.758926,1.55,0,Android
4845,1580,2025-12-31 08:40:00,2025-12-31 08:44:55.482660,4.92,2,iOS
4846,1580,2026-03-06 14:14:00,2026-03-06 14:28:33.570518,14.56,7,iOS
4847,1581,2024-07-15 16:40:00,2024-07-15 16:54:55.537850,14.93,7,Android
4848,1581,2024-08-16 13:39:00,2024-08-16 13:48:32.295632,9.54,4,Android
4849,1581,2024-07-31 12:19:00,2024-07-31 12:46:21.367986,27.36,13,Android
4850,1581,2024-07-30 14:25:00,2024-07-30 14:38:25.327508,13.42,6,Android
4851,1581,2024-06-26 10:50:00,2024-06-26 11:28:07.543721,38.13,19,Android
4852,1581,2024-10-19 07:22:00,2024-10-19 07:57:43.974078,35.73,17,Android
4853,1582,2025-01-03 21:40:00,2025-01-03 21:51:11.138089,11.19,5,iOS
4854,1582,2025-01-26 15:45:00,2025-01-26 15:57:42.913236,12.72,6,iOS
4855,1583,2025-05-24 04:43:00,2025-05-24 04:50:55.225419,7.92,3,Android
4856,1583,2025-07-10 01:40:00,2025-07-10 01:56:54.054153,16.9,8,Android
4857,1583,2025-05-25 21:00:00,2025-05-25 21:17:45.217067,17.75,8,Android
4858,1583,2025-05-21 05:55:00,2025-05-21 06:07:06.079471,12.1,6,Android
4859,1584,2025-04-15 16:05:00,2025-04-15 16:19:58.647729,14.98,7,Android
4860,1584,2025-05-02 22:00:00,2025-05-02 22:08:05.274302,8.09,4,Android
4861,1584,2025-05-31 16:48:00,2025-05-31 16:49:53.969146,1.9,0,Android
4862,1584,2025-03-30 01:50:00,2025-03-30 02:05:19.341584,15.32,7,Android
4863,1585,2024-05-05 22:09:00,2024-05-05 22:20:40.303126,11.67,5,Web
4864,1586,2025-05-28 09:31:00,2025-05-28 09:40:02.366120,9.04,4,Android
4865,1586,2025-04-28 21:44:00,2025-04-28 21:57:54.424011,13.91,6,Android
4866,1586,2025-05-28 13:05:00,2025-05-28 13:17:02.852696,12.05,6,Android
4867,1587,2025-03-20 01:29:00,2025-03-20 01:56:33.020400,27.55,13,Android
4868,1587,2025-04-10 11:48:00,2025-04-10 12:30:03.645078,42.06,21,Android
4869,1588,2025-09-03 17:41:00,2025-09-03 17:46:04.622014,5.08,2,iOS
4870,1588,2025-08-25 08:11:00,2025-08-25 08:12:04.694207,1.08,0,iOS
4871,1588,2025-11-16 22:35:00,2025-11-16 22:39:02.547321,4.04,2,iOS
4872,1588,2025-09-30 17:04:00,2025-09-30 17:08:06.746660,4.11,2,iOS
4873,1588,2025-10-29 07:41:00,2025-10-29 07:51:01.963592,10.03,5,iOS
4874,1588,2025-08-16 05:29:00,2025-08-16 05:31:02.981047,2.05,1,iOS
4875,1589,2025-03-06 07:07:00,2025-03-06 07:33:00.031443,26.0,13,iOS
4876,1590,2025-04-28 08:37:00,2025-04-28 08:55:33.814704,18.56,9,iOS
4877,1590,2025-02-12 11:00:00,2025-02-12 11:03:12.637458,3.21,1,iOS
4878,1591,2024-03-15 23:53:00,2024-03-15 23:57:26.612783,4.44,2,Android
4879,1591,2024-05-13 22:20:00,2024-05-13 22:38:38.165965,18.64,9,Android
